index
1030
960
964
268
1517
758
672
159
950
1666
1805
1334
787
438
1124
656
352
1092
1906
264
414
554
630
977
792
423
78
1889
510
94
464
1605
814
1478
428
1933
1526
40
1003
242
1662
1504
1436
518
1153
408
789
661
287
1625
1800
593
543
1589
512
1565
968
148
1097
629
31
180
556
1844
991
208
112
572
647
901
2005
1955
540
218
1975
1712
567
276
1351
541
18
1300
1306
724
1781
1738
80
1433
48
2017
259
1877
2047
1770
1961
1276
829
879
125
2013
115
738
1242
416
1193
2021
872
449
1443
546
622
581
569
1788
1694
1982
1633
916
915
1147
619
1114
716
2004
899
1808
1811
1183
406
147
2003
1309
37
1646
240
437
1660
210
986
701
1047
811
320
1461
1232
809
494
1302
603
676
1112
404
1349
465
639
381
897
446
1360
1716
589
1495
1369
1178
103
705
691
1518
628
1804
2031
799
1419
1394
307
269
436
1012
47
1669
1283
886
1365
1194
107
1787
1599
929
24
382
419
177
275
1237
58
480
1142
561
361
900
26
2019
430
1422
1185
1098
1429
961
399
274
424
1711
894
609
1705
786
866
182
1594
1753
711
1234
1145
20
1674
1188
1442
1411
1059
1995
978
1661
1514
1290
1140
85
116
1751
1403
1506
1533
1379
200
1837
880
1474
397
495
841
144
1899
1846
1567
2026
2034
1739
1479
450
876
209
340
1460
1468
750
93
1269
972
616
1029
1965
2009
956
1857
737
1871
91
440
1301
398
176
513
1922
1641
374
858
1037
586
1405
624
1210
378
621
1108
169
1218
247
262
1055
1083
598
1775
1690
1732
1614
278
1362
300
681
319
785
1774
294
425
1447
2018
1560
2032
1813
1427
824
1809
1315
1613
1418
221
1048
1042
331
1297
713
120
46
1626
59
582
1080
239
722
1730
1721
1065
2029
1509
1189
863
254
613
1135
1187
402
1749
606
836
2007
1632
22
1764
1323
358
357
2042
1423
1438
196
214
1890
222
1834
1058
1265
1950
781
2014
273
271
153
1610
234
820
1155
951
925
1338
1553
618
345
855
1572
3
1976
1501
1452
1500
1333
105
2027
1935
346
206
1875
1953
595
1212
1847
689
1156
1546
525
1672
665
348
1697
1202
905
1445
1524
502
1388
472
2038
401
936
973
444
246
697
1993
1241
1667
1389
333
329
1256
937
873
1909
1228
1230
1821
730
740
1316
1579
1942
1430
1320
806
1312
74
1434
1284
720
1117
421
258
317
1199
1463
954
1754
893
383
1075
1318
203
835
690
165
241
1219
791
707
2033
997
1017
1870
490
1983
285
42
1820
39
108
1768
469
945
1069
396
223
1695
573
1856
1707
723
712
136
364
1752
474
765
1734
1129
1830
87
752
1541
1243
175
2043
1354
562
1494
1180
704
1785
1177
912
1642
1564
1439
448
535
682
1000
486
1046
1279
334
488
655
917
1402
1096
1616
267
1655
600
1848
1725
1907
1967
1357
993
2012
992
1172
1052
627
1095
1532
1992
1884
1483
453
311
1795
1824
935
756
391
802
1903
1900
1728
666
1102
1341
321
2020
100
587
1927
156
943
675
2024
1162
164
671
127
1207
1680
1615
86
1839
1618
721
420
1743
1510
219
1169
1152
741
580
1128
359
1340
812
79
299
1573
8
1179
734
355
1264
1484
819
1392
1709
2022
1978
1973
615
823
1014
1148
1144
1476
1833
903
1988
1453
2039
395
1962
764
1386
909
217
1843
636
568
1508
726
1339
599
301
1432
1673
1595
350
706
1920
50
1295
388
1424
1093
674
290
1355
119
1794
135
1119
680
227
1984
1758
1940
1722
393
360
1921
1400
744
981
1548
509
417
891
563
859
1762
1994
0
130
72
1825
677
693
669
1381
771
1497
1520
878
1588
1891
1208
244
373
1715
245
1496
1970
204
1887
216
601
1525
297
1559
1173
1653
921
1245
1782
653
644
696
1606
1776
1168
458
60
875
583
631
529
231
958
134
957
1414
312
109
427
1289
96
667
1637
238
1182
566
1888
505
499
746
1798
1649
1415
1925
588
949
1198
1040
1924
1628
1310
1330
1165
1710
1480
207
1638
482
990
775
441
192
574
1826
638
718
1593
1489
801
1157
1401
1420
1200
1057
1598
984
1840
1027
1195
953
199
82
633
570
828
933
1088
1364
668
215
1640
158
387
928
1568
526
508
121
83
830
795
1123
523
1204
946
201
688
1981
1103
1917
295
1206
237
1803
1231
1393
890
81
1477
1247
146
1679
1885
1913
212
296
584
376
769
1275
149
44
496
551
1746
197
1068
1268
16
670
549
12
1591
1282
1555
1257
1519
1361
861
1473
944
1543
1886
478
1450
1602
1043
1686
1262
150
637
1540
1235
442
155
390
253
1745
892
375
816
1412
1791
868
1939
1806
138
1851
748
1171
1106
2001
826
99
483
1491
236
25
1535
1227
1337
640
914
736
514
931
69
1304
871
456
354
1431
853
332
727
952
377
394
1515
114
650
277
1688
1181
1797
104
623
1816
1951
1868
838
2002
2015
256
822
657
1345
38
1910
1586
1663
1118
1859
1067
585
645
1072
189
1780
1796
515
528
1609
1731
263
719
1066
1765
1996
969
1581
1258
1523
1288
533
181
